,PlayerAId,PlayerAName,PlayerAStatperGame,PlayerATeam,PlayerBId,PlayerBName,PlayerBStatperGame,PlayerBTeam,SeasonStart,Answer,StatCategory,Interval
0,202326,DeMarcus Cousins,4.611111111111111,NOP,204025,Tim Frazier,5.153846153846154,NOP,2022,Tim Frazier,AST,0.5427350427350435
0,202326,DeMarcus Cousins,4.611111111111111,NOP,1627812,Yogi Ferrell,3.739130434782609,DAL,2022,DeMarcus Cousins,AST,0.8719806763285018
0,202326,DeMarcus Cousins,4.611111111111111,NOP,1627755,Tyler Ulis,3.7049180327868854,PHX,2022,DeMarcus Cousins,AST,0.9061930783242254
0,202326,DeMarcus Cousins,4.611111111111111,NOP,203915,Spencer Dinwiddie,3.135593220338983,BKN,2022,DeMarcus Cousins,AST,1.4755178907721276
0,202326,DeMarcus Cousins,4.611111111111111,NOP,202714,Shelvin Mack,2.8,UTA,2022,DeMarcus Cousins,AST,1.811111111111111
0,202326,DeMarcus Cousins,4.611111111111111,NOP,203114,Khris Middleton,3.413793103448276,MIL,2022,DeMarcus Cousins,AST,1.197318007662835
0,202326,DeMarcus Cousins,4.611111111111111,NOP,1626150,Andrew Harrison,2.75,MEM,2022,DeMarcus Cousins,AST,1.8611111111111107
0,202326,DeMarcus Cousins,4.611111111111111,NOP,201936,Tyreke Evans,3.1,SAC,2022,DeMarcus Cousins,AST,1.5111111111111106
0,202326,DeMarcus Cousins,4.611111111111111,NOP,1627098,Malcolm Delaney,2.643835616438356,ATL,2022,DeMarcus Cousins,AST,1.9672754946727546
0,202326,DeMarcus Cousins,4.611111111111111,NOP,200826,J.J. Barea,5.514285714285714,DAL,2022,J.J. Barea,AST,0.9031746031746035
0,202326,DeMarcus Cousins,4.611111111111111,NOP,202348,Jordan Crawford,3.0,NOP,2022,DeMarcus Cousins,AST,1.6111111111111107
0,202326,DeMarcus Cousins,4.611111111111111,NOP,2757,Beno Udrih,3.358974358974359,DET,2022,DeMarcus Cousins,AST,1.2521367521367517
0,202326,DeMarcus Cousins,4.611111111111111,NOP,1626159,Justise Winslow,3.6666666666666665,MIA,2022,DeMarcus Cousins,AST,0.9444444444444442
0,202326,DeMarcus Cousins,4.611111111111111,NOP,202362,Lance Stephenson,3.2777777777777777,IND,2022,DeMarcus Cousins,AST,1.333333333333333
0,203507,Giannis Antetokounmpo,5.425,MIL,202681,Kyrie Irving,5.805555555555555,CLE,2022,Kyrie Irving,AST,0.38055555555555554
0,203507,Giannis Antetokounmpo,5.425,MIL,203078,Bradley Beal,3.4675324675324677,WAS,2022,Giannis Antetokounmpo,AST,1.9574675324675321
0,203507,Giannis Antetokounmpo,5.425,MIL,1626164,Devin Booker,3.4358974358974357,PHX,2022,Giannis Antetokounmpo,AST,1.9891025641025641
0,203507,Giannis Antetokounmpo,5.425,MIL,202330,Gordon Hayward,3.452054794520548,UTA,2022,Giannis Antetokounmpo,AST,1.9729452054794518
0,203507,Giannis Antetokounmpo,5.425,MIL,201142,Kevin Durant,4.838709677419355,GSW,2022,Giannis Antetokounmpo,AST,0.5862903225806448
0,203507,Giannis Antetokounmpo,5.425,MIL,201609,Goran Dragic,5.794520547945205,MIA,2022,Goran Dragic,AST,0.3695205479452053
0,203507,Giannis Antetokounmpo,5.425,MIL,201188,Marc Gasol,4.5675675675675675,MEM,2022,Giannis Antetokounmpo,AST,0.8574324324324323
0,203507,Giannis Antetokounmpo,5.425,MIL,201144,Mike Conley,6.27536231884058,MEM,2022,Mike Conley,AST,0.8503623188405802
0,203507,Giannis Antetokounmpo,5.425,MIL,203471,Dennis Schroder,6.3164556962025316,ATL,2022,Dennis Schroder,AST,0.8914556962025317
0,203507,Giannis Antetokounmpo,5.425,MIL,202339,Eric Bledsoe,6.333333333333333,PHX,2022,Eric Bledsoe,AST,0.9083333333333332
0,203507,Giannis Antetokounmpo,5.425,MIL,200768,Kyle Lowry,6.95,TOR,2022,Kyle Lowry,AST,1.5250000000000004
0,203507,Giannis Antetokounmpo,5.425,MIL,201933,Blake Griffin,4.918032786885246,LAC,2022,Giannis Antetokounmpo,AST,0.5069672131147538
0,203507,Giannis Antetokounmpo,5.425,MIL,200794,Paul Millsap,3.652173913043478,ATL,2022,Giannis Antetokounmpo,AST,1.7728260869565218
0,203507,Giannis Antetokounmpo,5.425,MIL,203999,Nikola Jokic,4.917808219178082,DEN,2022,Giannis Antetokounmpo,AST,0.507191780821918
0,203507,Giannis Antetokounmpo,5.425,MIL,201587,Nicolas Batum,5.922077922077922,CHA,2022,Nicolas Batum,AST,0.49707792207792245
0,203507,Giannis Antetokounmpo,5.425,MIL,201565,Derrick Rose,4.421875,NYK,2022,Giannis Antetokounmpo,AST,1.0031249999999998
0,203507,Giannis Antetokounmpo,5.425,MIL,2548,Dwyane Wade,3.8,CHI,2022,Giannis Antetokounmpo,AST,1.625
0,203507,Giannis Antetokounmpo,5.425,MIL,203901,Elfrid Payton,6.451219512195122,ORL,2022,Elfrid Payton,AST,1.026219512195122
0,203507,Giannis Antetokounmpo,5.425,MIL,201950,Jrue Holiday,7.2835820895522385,NOP,2022,Jrue Holiday,AST,1.8585820895522387
0,203507,Giannis Antetokounmpo,5.425,MIL,1626156,D'Angelo Russell,4.809523809523809,LAL,2022,Giannis Antetokounmpo,AST,0.6154761904761905
0,203507,Giannis Antetokounmpo,5.425,MIL,201949,James Johnson,3.6315789473684212,MIA,2022,Giannis Antetokounmpo,AST,1.7934210526315786
0,203507,Giannis Antetokounmpo,5.425,MIL,203944,Julius Randle,3.5675675675675675,LAL,2022,Giannis Antetokounmpo,AST,1.8574324324324323
0,203507,Giannis Antetokounmpo,5.425,MIL,201143,Al Horford,4.955882352941177,BOS,2022,Giannis Antetokounmpo,AST,0.4691176470588232
0,203507,Giannis Antetokounmpo,5.425,MIL,201954,Darren Collison,4.588235294117647,SAC,2022,Giannis Antetokounmpo,AST,0.8367647058823531
0,203507,Giannis Antetokounmpo,5.425,MIL,203486,Mason Plumlee,3.506172839506173,DEN,2022,Giannis Antetokounmpo,AST,1.918827160493827
0,203507,Giannis Antetokounmpo,5.425,MIL,203935,Marcus Smart,4.6075949367088604,BOS,2022,Giannis Antetokounmpo,AST,0.8174050632911394
0,203507,Giannis Antetokounmpo,5.425,MIL,201588,George Hill,4.163265306122449,UTA,2022,Giannis Antetokounmpo,AST,1.2617346938775507
0,203507,Giannis Antetokounmpo,5.425,MIL,203115,Will Barton,3.433333333333333,DEN,2022,Giannis Antetokounmpo,AST,1.9916666666666667
0,203507,Giannis Antetokounmpo,5.425,MIL,203110,Draymond Green,7.0131578947368425,GSW,2022,Draymond Green,AST,1.5881578947368427
0,203507,Giannis Antetokounmpo,5.425,MIL,1627763,Malcolm Brogdon,4.226666666666667,MIL,2022,Giannis Antetokounmpo,AST,1.1983333333333333
0,203507,Giannis Antetokounmpo,5.425,MIL,201988,Patty Mills,3.5,SAS,2022,Giannis Antetokounmpo,AST,1.9249999999999998
0,203507,Giannis Antetokounmpo,5.425,MIL,202397,Ish Smith,5.160493827160494,DET,2022,Giannis Antetokounmpo,AST,0.26450617283950617
0,203507,Giannis Antetokounmpo,5.425,MIL,203079,Dion Waiters,4.3478260869565215,MIA,2022,Giannis Antetokounmpo,AST,1.0771739130434783
0,203507,Giannis Antetokounmpo,5.425,MIL,2749,Jameer Nelson,5.133333333333334,DEN,2022,Giannis Antetokounmpo,AST,0.2916666666666661
0,203507,Giannis Antetokounmpo,5.425,MIL,201951,Ty Lawson,4.840579710144928,SAC,2022,Giannis Antetokounmpo,AST,0.5844202898550721
0,203507,Giannis Antetokounmpo,5.425,MIL,201976,Patrick Beverley,4.1940298507462686,HOU,2022,Giannis Antetokounmpo,AST,1.2309701492537313
0,203507,Giannis Antetokounmpo,5.425,MIL,2225,Tony Parker,4.523809523809524,SAS,2022,Giannis Antetokounmpo,AST,0.9011904761904761
0,203507,Giannis Antetokounmpo,5.425,MIL,1626144,Emmanuel Mudiay,3.9454545454545453,DEN,2022,Giannis Antetokounmpo,AST,1.4795454545454545
0,203507,Giannis Antetokounmpo,5.425,MIL,201943,Brandon Jennings,4.8765432098765435,WAS,2022,Giannis Antetokounmpo,AST,0.5484567901234563
0,203507,Giannis Antetokounmpo,5.425,MIL,203521,Matthew Dellavedova,4.697368421052632,MIL,2022,Giannis Antetokounmpo,AST,0.727631578947368
0,203507,Giannis Antetokounmpo,5.425,MIL,2738,Andre Iguodala,3.4342105263157894,GSW,2022,Giannis Antetokounmpo,AST,1.9907894736842104
0,203507,Giannis Antetokounmpo,5.425,MIL,204456,T.J. McConnell,6.592592592592593,PHI,2022,T.J. McConnell,AST,1.1675925925925927
0,203507,Giannis Antetokounmpo,5.425,MIL,200765,Rajon Rondo,6.681159420289855,CHI,2022,Rajon Rondo,AST,1.2561594202898556
0,203507,Giannis Antetokounmpo,5.425,MIL,200771,Sergio Rodriguez,5.0588235294117645,PHI,2022,Giannis Antetokounmpo,AST,0.3661764705882353
0,203507,Giannis Antetokounmpo,5.425,MIL,202391,Jeremy Lin,5.111111111111111,BKN,2022,Giannis Antetokounmpo,AST,0.3138888888888891
0,203507,Giannis Antetokounmpo,5.425,MIL,204025,Tim Frazier,5.153846153846154,NOP,2022,Giannis Antetokounmpo,AST,0.27115384615384563
0,203507,Giannis Antetokounmpo,5.425,MIL,1627812,Yogi Ferrell,3.739130434782609,DAL,2022,Giannis Antetokounmpo,AST,1.685869565217391
0,203507,Giannis Antetokounmpo,5.425,MIL,1627755,Tyler Ulis,3.7049180327868854,PHX,2022,Giannis Antetokounmpo,AST,1.7200819672131145
0,203507,Giannis Antetokounmpo,5.425,MIL,1626159,Justise Winslow,3.6666666666666665,MIA,2022,Giannis Antetokounmpo,AST,1.7583333333333333
0,202689,Kemba Walker,5.493670886075949,CHA,202681,Kyrie Irving,5.805555555555555,CLE,2022,Kyrie Irving,AST,0.311884669479606
0,202689,Kemba Walker,5.493670886075949,CHA,201142,Kevin Durant,4.838709677419355,GSW,2022,Kemba Walker,AST,0.6549612086565944
0,202689,Kemba Walker,5.493670886075949,CHA,201609,Goran Dragic,5.794520547945205,MIA,2022,Goran Dragic,AST,0.30084966186925577
0,202689,Kemba Walker,5.493670886075949,CHA,201188,Marc Gasol,4.5675675675675675,MEM,2022,Kemba Walker,AST,0.9261033185083818
0,202689,Kemba Walker,5.493670886075949,CHA,201144,Mike Conley,6.27536231884058,MEM,2022,Mike Conley,AST,0.7816914327646307
0,202689,Kemba Walker,5.493670886075949,CHA,203471,Dennis Schroder,6.3164556962025316,ATL,2022,Dennis Schroder,AST,0.8227848101265822
0,202689,Kemba Walker,5.493670886075949,CHA,202339,Eric Bledsoe,6.333333333333333,PHX,2022,Eric Bledsoe,AST,0.8396624472573837
0,202689,Kemba Walker,5.493670886075949,CHA,200768,Kyle Lowry,6.95,TOR,2022,Kyle Lowry,AST,1.4563291139240508
0,202689,Kemba Walker,5.493670886075949,CHA,201933,Blake Griffin,4.918032786885246,LAC,2022,Kemba Walker,AST,0.5756380991907033
0,202689,Kemba Walker,5.493670886075949,CHA,200794,Paul Millsap,3.652173913043478,ATL,2022,Kemba Walker,AST,1.8414969730324713
0,202689,Kemba Walker,5.493670886075949,CHA,203999,Nikola Jokic,4.917808219178082,DEN,2022,Kemba Walker,AST,0.5758626668978675
0,202689,Kemba Walker,5.493670886075949,CHA,201587,Nicolas Batum,5.922077922077922,CHA,2022,Nicolas Batum,AST,0.42840703600197294
0,202689,Kemba Walker,5.493670886075949,CHA,201565,Derrick Rose,4.421875,NYK,2022,Kemba Walker,AST,1.0717958860759493
0,202689,Kemba Walker,5.493670886075949,CHA,2548,Dwyane Wade,3.8,CHI,2022,Kemba Walker,AST,1.6936708860759495
0,202689,Kemba Walker,5.493670886075949,CHA,203901,Elfrid Payton,6.451219512195122,ORL,2022,Elfrid Payton,AST,0.9575486261191726
0,202689,Kemba Walker,5.493670886075949,CHA,201950,Jrue Holiday,7.2835820895522385,NOP,2022,Jrue Holiday,AST,1.7899112034762892
0,202689,Kemba Walker,5.493670886075949,CHA,1626156,D'Angelo Russell,4.809523809523809,LAL,2022,Kemba Walker,AST,0.68414707655214
0,202689,Kemba Walker,5.493670886075949,CHA,201949,James Johnson,3.6315789473684212,MIA,2022,Kemba Walker,AST,1.862091938707528
0,202689,Kemba Walker,5.493670886075949,CHA,203944,Julius Randle,3.5675675675675675,LAL,2022,Kemba Walker,AST,1.9261033185083818
0,202689,Kemba Walker,5.493670886075949,CHA,201143,Al Horford,4.955882352941177,BOS,2022,Kemba Walker,AST,0.5377885331347727
0,202689,Kemba Walker,5.493670886075949,CHA,201954,Darren Collison,4.588235294117647,SAC,2022,Kemba Walker,AST,0.9054355919583026
0,202689,Kemba Walker,5.493670886075949,CHA,203486,Mason Plumlee,3.506172839506173,DEN,2022,Kemba Walker,AST,1.9874980465697765
0,202689,Kemba Walker,5.493670886075949,CHA,203935,Marcus Smart,4.6075949367088604,BOS,2022,Kemba Walker,AST,0.8860759493670889
0,202689,Kemba Walker,5.493670886075949,CHA,201588,George Hill,4.163265306122449,UTA,2022,Kemba Walker,AST,1.3304055799535002
0,202689,Kemba Walker,5.493670886075949,CHA,203110,Draymond Green,7.0131578947368425,GSW,2022,Draymond Green,AST,1.5194870086608931
0,202689,Kemba Walker,5.493670886075949,CHA,1627763,Malcolm Brogdon,4.226666666666667,MIL,2022,Kemba Walker,AST,1.2670042194092828
0,202689,Kemba Walker,5.493670886075949,CHA,201988,Patty Mills,3.5,SAS,2022,Kemba Walker,AST,1.9936708860759493
0,202689,Kemba Walker,5.493670886075949,CHA,202397,Ish Smith,5.160493827160494,DET,2022,Kemba Walker,AST,0.3331770589154557
0,202689,Kemba Walker,5.493670886075949,CHA,202704,Reggie Jackson,5.1923076923076925,DET,2022,Kemba Walker,AST,0.3013631937682568
0,202689,Kemba Walker,5.493670886075949,CHA,203079,Dion Waiters,4.3478260869565215,MIA,2022,Kemba Walker,AST,1.1458447991194278
0,202689,Kemba Walker,5.493670886075949,CHA,2749,Jameer Nelson,5.133333333333334,DEN,2022,Kemba Walker,AST,0.3603375527426156
0,202689,Kemba Walker,5.493670886075949,CHA,201951,Ty Lawson,4.840579710144928,SAC,2022,Kemba Walker,AST,0.6530911759310216
0,202689,Kemba Walker,5.493670886075949,CHA,201976,Patrick Beverley,4.1940298507462686,HOU,2022,Kemba Walker,AST,1.2996410353296808
0,202689,Kemba Walker,5.493670886075949,CHA,2225,Tony Parker,4.523809523809524,SAS,2022,Kemba Walker,AST,0.9698613622664256
0,202689,Kemba Walker,5.493670886075949,CHA,1626144,Emmanuel Mudiay,3.9454545454545453,DEN,2022,Kemba Walker,AST,1.548216340621404
0,202689,Kemba Walker,5.493670886075949,CHA,201943,Brandon Jennings,4.8765432098765435,WAS,2022,Kemba Walker,AST,0.6171276761994058
0,202689,Kemba Walker,5.493670886075949,CHA,203521,Matthew Dellavedova,4.697368421052632,MIL,2022,Kemba Walker,AST,0.7963024650233175
0,202689,Kemba Walker,5.493670886075949,CHA,204456,T.J. McConnell,6.592592592592593,PHI,2022,T.J. McConnell,AST,1.0989217065166432
0,202689,Kemba Walker,5.493670886075949,CHA,200765,Rajon Rondo,6.681159420289855,CHI,2022,Rajon Rondo,AST,1.187488534213906
0,202689,Kemba Walker,5.493670886075949,CHA,200771,Sergio Rodriguez,5.0588235294117645,PHI,2022,Kemba Walker,AST,0.43484735666418484
0,202689,Kemba Walker,5.493670886075949,CHA,202391,Jeremy Lin,5.111111111111111,BKN,2022,Kemba Walker,AST,0.3825597749648386
0,202689,Kemba Walker,5.493670886075949,CHA,204025,Tim Frazier,5.153846153846154,NOP,2022,Kemba Walker,AST,0.33982473222979515
0,202689,Kemba Walker,5.493670886075949,CHA,1627812,Yogi Ferrell,3.739130434782609,DAL,2022,Kemba Walker,AST,1.7545404512933405
0,202689,Kemba Walker,5.493670886075949,CHA,1627755,Tyler Ulis,3.7049180327868854,PHX,2022,Kemba Walker,AST,1.788752853289064
0,202689,Kemba Walker,5.493670886075949,CHA,1626159,Justise Winslow,3.6666666666666665,MIA,2022,Kemba Walker,AST,1.8270042194092828
0,202710,Jimmy Butler,5.4868421052631575,CHI,202681,Kyrie Irving,5.805555555555555,CLE,2022,Kyrie Irving,AST,0.31871345029239784
0,202710,Jimmy Butler,5.4868421052631575,CHI,201142,Kevin Durant,4.838709677419355,GSW,2022,Jimmy Butler,AST,0.6481324278438025
0,202710,Jimmy Butler,5.4868421052631575,CHI,201609,Goran Dragic,5.794520547945205,MIA,2022,Goran Dragic,AST,0.3076784426820476
0,202710,Jimmy Butler,5.4868421052631575,CHI,201188,Marc Gasol,4.5675675675675675,MEM,2022,Jimmy Butler,AST,0.91927453769559
0,202710,Jimmy Butler,5.4868421052631575,CHI,201144,Mike Conley,6.27536231884058,MEM,2022,Mike Conley,AST,0.7885202135774225
0,202710,Jimmy Butler,5.4868421052631575,CHI,203471,Dennis Schroder,6.3164556962025316,ATL,2022,Dennis Schroder,AST,0.829613590939374
0,202710,Jimmy Butler,5.4868421052631575,CHI,202339,Eric Bledsoe,6.333333333333333,PHX,2022,Eric Bledsoe,AST,0.8464912280701755
0,202710,Jimmy Butler,5.4868421052631575,CHI,200768,Kyle Lowry,6.95,TOR,2022,Kyle Lowry,AST,1.4631578947368427
0,202710,Jimmy Butler,5.4868421052631575,CHI,201933,Blake Griffin,4.918032786885246,LAC,2022,Jimmy Butler,AST,0.5688093183779115
0,202710,Jimmy Butler,5.4868421052631575,CHI,200794,Paul Millsap,3.652173913043478,ATL,2022,Jimmy Butler,AST,1.8346681922196795
0,202710,Jimmy Butler,5.4868421052631575,CHI,203999,Nikola Jokic,4.917808219178082,DEN,2022,Jimmy Butler,AST,0.5690338860850757
0,202710,Jimmy Butler,5.4868421052631575,CHI,201587,Nicolas Batum,5.922077922077922,CHA,2022,Nicolas Batum,AST,0.43523581681476475
0,202710,Jimmy Butler,5.4868421052631575,CHI,201565,Derrick Rose,4.421875,NYK,2022,Jimmy Butler,AST,1.0649671052631575
0,202710,Jimmy Butler,5.4868421052631575,CHI,2548,Dwyane Wade,3.8,CHI,2022,Jimmy Butler,AST,1.6868421052631577
0,202710,Jimmy Butler,5.4868421052631575,CHI,203901,Elfrid Payton,6.451219512195122,ORL,2022,Elfrid Payton,AST,0.9643774069319644
0,202710,Jimmy Butler,5.4868421052631575,CHI,201950,Jrue Holiday,7.2835820895522385,NOP,2022,Jrue Holiday,AST,1.796739984289081
0,202710,Jimmy Butler,5.4868421052631575,CHI,1626156,D'Angelo Russell,4.809523809523809,LAL,2022,Jimmy Butler,AST,0.6773182957393482
0,202710,Jimmy Butler,5.4868421052631575,CHI,201949,James Johnson,3.6315789473684212,MIA,2022,Jimmy Butler,AST,1.8552631578947363
0,202710,Jimmy Butler,5.4868421052631575,CHI,203944,Julius Randle,3.5675675675675675,LAL,2022,Jimmy Butler,AST,1.91927453769559
0,202710,Jimmy Butler,5.4868421052631575,CHI,201143,Al Horford,4.955882352941177,BOS,2022,Jimmy Butler,AST,0.5309597523219809
0,202710,Jimmy Butler,5.4868421052631575,CHI,201954,Darren Collison,4.588235294117647,SAC,2022,Jimmy Butler,AST,0.8986068111455108
0,202710,Jimmy Butler,5.4868421052631575,CHI,203486,Mason Plumlee,3.506172839506173,DEN,2022,Jimmy Butler,AST,1.9806692657569847
0,202710,Jimmy Butler,5.4868421052631575,CHI,203935,Marcus Smart,4.6075949367088604,BOS,2022,Jimmy Butler,AST,0.8792471685542971
0,202710,Jimmy Butler,5.4868421052631575,CHI,201588,George Hill,4.163265306122449,UTA,2022,Jimmy Butler,AST,1.3235767991407084
0,202710,Jimmy Butler,5.4868421052631575,CHI,203110,Draymond Green,7.0131578947368425,GSW,2022,Draymond Green,AST,1.526315789473685
0,202710,Jimmy Butler,5.4868421052631575,CHI,1627763,Malcolm Brogdon,4.226666666666667,MIL,2022,Jimmy Butler,AST,1.260175438596491
0,202710,Jimmy Butler,5.4868421052631575,CHI,201988,Patty Mills,3.5,SAS,2022,Jimmy Butler,AST,1.9868421052631575
0,202710,Jimmy Butler,5.4868421052631575,CHI,202397,Ish Smith,5.160493827160494,DET,2022,Jimmy Butler,AST,0.32634827810266387
0,202710,Jimmy Butler,5.4868421052631575,CHI,202704,Reggie Jackson,5.1923076923076925,DET,2022,Jimmy Butler,AST,0.294534412955465
0,202710,Jimmy Butler,5.4868421052631575,CHI,203079,Dion Waiters,4.3478260869565215,MIA,2022,Jimmy Butler,AST,1.139016018306636
0,202710,Jimmy Butler,5.4868421052631575,CHI,2749,Jameer Nelson,5.133333333333334,DEN,2022,Jimmy Butler,AST,0.3535087719298238
0,202710,Jimmy Butler,5.4868421052631575,CHI,201951,Ty Lawson,4.840579710144928,SAC,2022,Jimmy Butler,AST,0.6462623951182298
0,202710,Jimmy Butler,5.4868421052631575,CHI,201976,Patrick Beverley,4.1940298507462686,HOU,2022,Jimmy Butler,AST,1.292812254516889
0,202710,Jimmy Butler,5.4868421052631575,CHI,2225,Tony Parker,4.523809523809524,SAS,2022,Jimmy Butler,AST,0.9630325814536338
0,202710,Jimmy Butler,5.4868421052631575,CHI,1626144,Emmanuel Mudiay,3.9454545454545453,DEN,2022,Jimmy Butler,AST,1.5413875598086122
0,202710,Jimmy Butler,5.4868421052631575,CHI,201943,Brandon Jennings,4.8765432098765435,WAS,2022,Jimmy Butler,AST,0.610298895386614
0,202710,Jimmy Butler,5.4868421052631575,CHI,203521,Matthew Dellavedova,4.697368421052632,MIL,2022,Jimmy Butler,AST,0.7894736842105257
0,202710,Jimmy Butler,5.4868421052631575,CHI,204456,T.J. McConnell,6.592592592592593,PHI,2022,T.J. McConnell,AST,1.105750487329435
0,202710,Jimmy Butler,5.4868421052631575,CHI,200765,Rajon Rondo,6.681159420289855,CHI,2022,Rajon Rondo,AST,1.194317315026698
0,202710,Jimmy Butler,5.4868421052631575,CHI,200771,Sergio Rodriguez,5.0588235294117645,PHI,2022,Jimmy Butler,AST,0.428018575851393
0,202710,Jimmy Butler,5.4868421052631575,CHI,202391,Jeremy Lin,5.111111111111111,BKN,2022,Jimmy Butler,AST,0.3757309941520468
0,202710,Jimmy Butler,5.4868421052631575,CHI,204025,Tim Frazier,5.153846153846154,NOP,2022,Jimmy Butler,AST,0.33299595141700333
0,202710,Jimmy Butler,5.4868421052631575,CHI,1627812,Yogi Ferrell,3.739130434782609,DAL,2022,Jimmy Butler,AST,1.7477116704805487
0,202710,Jimmy Butler,5.4868421052631575,CHI,1627755,Tyler Ulis,3.7049180327868854,PHX,2022,Jimmy Butler,AST,1.7819240724762722
0,202710,Jimmy Butler,5.4868421052631575,CHI,1626159,Justise Winslow,3.6666666666666665,MIA,2022,Jimmy Butler,AST,1.820175438596491
0,202681,Kyrie Irving,5.805555555555555,CLE,201142,Kevin Durant,4.838709677419355,GSW,2022,Kyrie Irving,AST,0.9668458781362004
0,202681,Kyrie Irving,5.805555555555555,CLE,201188,Marc Gasol,4.5675675675675675,MEM,2022,Kyrie Irving,AST,1.2379879879879878
0,202681,Kyrie Irving,5.805555555555555,CLE,201144,Mike Conley,6.27536231884058,MEM,2022,Mike Conley,AST,0.4698067632850247
0,202681,Kyrie Irving,5.805555555555555,CLE,203471,Dennis Schroder,6.3164556962025316,ATL,2022,Dennis Schroder,AST,0.5109001406469762
0,202681,Kyrie Irving,5.805555555555555,CLE,202339,Eric Bledsoe,6.333333333333333,PHX,2022,Eric Bledsoe,AST,0.5277777777777777
0,202681,Kyrie Irving,5.805555555555555,CLE,200768,Kyle Lowry,6.95,TOR,2022,Kyle Lowry,AST,1.1444444444444448
0,202681,Kyrie Irving,5.805555555555555,CLE,201933,Blake Griffin,4.918032786885246,LAC,2022,Kyrie Irving,AST,0.8875227686703093
0,202681,Kyrie Irving,5.805555555555555,CLE,201952,Jeff Teague,7.7926829268292686,IND,2022,Jeff Teague,AST,1.9871273712737132
0,202681,Kyrie Irving,5.805555555555555,CLE,203999,Nikola Jokic,4.917808219178082,DEN,2022,Kyrie Irving,AST,0.8877473363774735
0,202681,Kyrie Irving,5.805555555555555,CLE,201565,Derrick Rose,4.421875,NYK,2022,Kyrie Irving,AST,1.3836805555555554
0,202681,Kyrie Irving,5.805555555555555,CLE,203901,Elfrid Payton,6.451219512195122,ORL,2022,Elfrid Payton,AST,0.6456639566395665
0,202681,Kyrie Irving,5.805555555555555,CLE,201950,Jrue Holiday,7.2835820895522385,NOP,2022,Jrue Holiday,AST,1.4780265339966832
0,202681,Kyrie Irving,5.805555555555555,CLE,1626156,D'Angelo Russell,4.809523809523809,LAL,2022,Kyrie Irving,AST,0.996031746031746
0,202681,Kyrie Irving,5.805555555555555,CLE,201143,Al Horford,4.955882352941177,BOS,2022,Kyrie Irving,AST,0.8496732026143787
0,202681,Kyrie Irving,5.805555555555555,CLE,201954,Darren Collison,4.588235294117647,SAC,2022,Kyrie Irving,AST,1.2173202614379086
0,202681,Kyrie Irving,5.805555555555555,CLE,203935,Marcus Smart,4.6075949367088604,BOS,2022,Kyrie Irving,AST,1.197960618846695
0,202681,Kyrie Irving,5.805555555555555,CLE,201588,George Hill,4.163265306122449,UTA,2022,Kyrie Irving,AST,1.6422902494331062
0,202681,Kyrie Irving,5.805555555555555,CLE,203110,Draymond Green,7.0131578947368425,GSW,2022,Draymond Green,AST,1.2076023391812871
0,202681,Kyrie Irving,5.805555555555555,CLE,1627763,Malcolm Brogdon,4.226666666666667,MIL,2022,Kyrie Irving,AST,1.5788888888888888
0,202681,Kyrie Irving,5.805555555555555,CLE,202397,Ish Smith,5.160493827160494,DET,2022,Kyrie Irving,AST,0.6450617283950617
0,202681,Kyrie Irving,5.805555555555555,CLE,202704,Reggie Jackson,5.1923076923076925,DET,2022,Kyrie Irving,AST,0.6132478632478628
0,202681,Kyrie Irving,5.805555555555555,CLE,203079,Dion Waiters,4.3478260869565215,MIA,2022,Kyrie Irving,AST,1.4577294685990339
0,202681,Kyrie Irving,5.805555555555555,CLE,2749,Jameer Nelson,5.133333333333334,DEN,2022,Kyrie Irving,AST,0.6722222222222216
0,202681,Kyrie Irving,5.805555555555555,CLE,201951,Ty Lawson,4.840579710144928,SAC,2022,Kyrie Irving,AST,0.9649758454106276
0,202681,Kyrie Irving,5.805555555555555,CLE,201976,Patrick Beverley,4.1940298507462686,HOU,2022,Kyrie Irving,AST,1.6115257048092868
0,202681,Kyrie Irving,5.805555555555555,CLE,2225,Tony Parker,4.523809523809524,SAS,2022,Kyrie Irving,AST,1.2817460317460316
0,202681,Kyrie Irving,5.805555555555555,CLE,1626144,Emmanuel Mudiay,3.9454545454545453,DEN,2022,Kyrie Irving,AST,1.86010101010101
0,202681,Kyrie Irving,5.805555555555555,CLE,201943,Brandon Jennings,4.8765432098765435,WAS,2022,Kyrie Irving,AST,0.9290123456790118
0,202681,Kyrie Irving,5.805555555555555,CLE,203521,Matthew Dellavedova,4.697368421052632,MIL,2022,Kyrie Irving,AST,1.1081871345029235
0,202681,Kyrie Irving,5.805555555555555,CLE,204456,T.J. McConnell,6.592592592592593,PHI,2022,T.J. McConnell,AST,0.7870370370370372
0,202681,Kyrie Irving,5.805555555555555,CLE,200765,Rajon Rondo,6.681159420289855,CHI,2022,Rajon Rondo,AST,0.8756038647343001
0,202681,Kyrie Irving,5.805555555555555,CLE,200771,Sergio Rodriguez,5.0588235294117645,PHI,2022,Kyrie Irving,AST,0.7467320261437909
0,202681,Kyrie Irving,5.805555555555555,CLE,202391,Jeremy Lin,5.111111111111111,BKN,2022,Kyrie Irving,AST,0.6944444444444446
0,202681,Kyrie Irving,5.805555555555555,CLE,204025,Tim Frazier,5.153846153846154,NOP,2022,Kyrie Irving,AST,0.6517094017094012
